Country,Date,Temp_Max,Temp_Min,Temp_Mean,Precipitation_Sum,Windspeed_Max,Windgusts_Max,Sunshine_Duration
Argentina,27-12-2000,24.9,17.7,21.6,0,30,56.2,49362.22
Argentina,28-12-2000,31.6,16.2,23.6,0,32.4,61.9,49323.32
Argentina,29-12-2000,27,16.3,22.2,0,22.6,45.4,49215.75
Argentina,30-12-2000,32.7,16,24.7,0,25,45.7,49239.23
Argentina,31-12-2000,37.7,18.7,28.4,0,15.5,30.2,49126.01
Argentina,01-01-2001,38.6,24,30.8,0,20.8,39.6,49147.66
Argentina,02-01-2001,40.4,20.6,30.5,0.7,26.8,50.8,48928.79
Argentina,03-01-2001,34.3,23.8,28.9,0.4,23.4,48.2,34919.85
Argentina,04-01-2001,36.3,20.9,29,0,20.1,35.6,49068.87
Argentina,05-01-2001,38,22.3,28.7,1.8,22.1,42.5,48775.39
Argentina,06-01-2001,32.9,21.1,27.3,0,18.8,35.3,48822.68
Argentina,07-01-2001,30.2,21.3,26.4,0.6,24.5,51.1,43587.75
Argentina,08-01-2001,29,18.4,24.3,0.3,21,51.1,47040.04
Argentina,09-01-2001,22.9,18,19.9,7.8,31.6,63,26938.98
Argentina,10-01-2001,21.6,13.7,17.8,0,34.2,63.4,47504.93
Argentina,11-01-2001,27.2,9.8,19.5,0,21.2,43.2,48681.93
Argentina,12-01-2001,32.2,17.7,24.6,0,24.1,41,47630.7
Argentina,13-01-2001,30.6,20.7,25.5,0.1,24,45.7,48305.88
Argentina,14-01-2001,32.4,15.9,24.8,0,23.9,43.9,48438.9
Argentina,15-01-2001,35.1,22.9,28.6,0,28.7,54.7,47812.67
Argentina,16-01-2001,35.5,22.6,28.8,5.3,25.6,47.2,46006.32
Argentina,17-01-2001,30,18.9,25.1,4.4,24.2,41.8,46837.66
Argentina,18-01-2001,26,14.1,19.7,0,18.9,38.5,47883.94
Argentina,19-01-2001,26.8,11.8,20.2,0,16.6,35.6,47967.37
Argentina,20-01-2001,28.7,16.1,22.2,1.5,31.8,61.2,47604.16
Argentina,21-01-2001,32.5,18.6,25.3,0.4,27.3,51.5,46926.5
Argentina,22-01-2001,32.7,21.1,26.4,0,20.5,41.8,43241.1
Argentina,23-01-2001,35.9,19.7,27.6,0,20.4,40.7,40006.8
Argentina,24-01-2001,32,22.1,26.8,0,20.2,39.2,46895.72
Argentina,25-01-2001,34.3,19.8,25.2,4.7,18.1,43.9,37117.67
Argentina,26-01-2001,33.4,19.8,26.3,1.2,14.4,32.8,42533.8
Argentina,27-01-2001,35.5,21.1,27.4,0,20.9,43.2,46836.18
Argentina,28-01-2001,29.4,17.9,23.7,0,20.6,40,46893.64
Argentina,29-01-2001,33.3,19.4,26,0.2,31.5,57.6,46889.84
Argentina,30-01-2001,34.9,17.4,26.8,22.2,37.6,72.4,43200
Argentina,31-01-2001,25,15.8,19.9,0.8,24.3,48.6,44387.09
Argentina,01-02-2001,28.8,15.4,22.3,0,28.7,53.6,46804.11
Argentina,02-02-2001,24,17.1,21.6,0,34.8,62.3,46800
Argentina,03-02-2001,26.2,13.9,20.3,0,16.7,31,46775.48
Argentina,04-02-2001,34.4,18.3,26,0,24.6,43.6,46720.67
Argentina,05-02-2001,36.2,21.7,28.1,0,27,51.8,46663.93
Argentina,06-02-2001,30.6,16.2,23.9,0,17.7,35.6,46595.27
Argentina,07-02-2001,29.2,17.7,23.2,0,23.7,46.8,46469.45
Argentina,08-02-2001,32.8,17.2,24.7,0.2,19.9,37.1,46341.94
Argentina,09-02-2001,25.5,20.4,23.4,32.4,31,60.8,13573.48
Argentina,10-02-2001,24.6,14.1,19.8,0,21.7,48.6,46082.36
Argentina,11-02-2001,25.4,13.7,20,0,16.6,37.1,45950.56
Argentina,12-02-2001,30.3,15.5,22.7,0,17.7,32.8,45817.61
Argentina,13-02-2001,29.8,18.8,24,0,29.2,53.6,45683.63
Argentina,14-02-2001,30.3,18.9,24.5,0.9,15.9,33.1,44844.81
Argentina,15-02-2001,31.2,18.6,24.2,1.7,16.6,29.9,45413.12
Argentina,16-02-2001,32.6,18.1,25.3,0,20.9,36.4,45276.84
Argentina,17-02-2001,36.5,20.8,28.3,0.6,33.5,60.1,44920.03
Argentina,18-02-2001,31.6,18.8,24.8,0,29.3,53.6,45002.83
Argentina,19-02-2001,35.5,17.6,26.3,0,28.5,50.8,44865.34
Argentina,20-02-2001,36.9,24.3,30,0,33.8,60.1,43227.22
Argentina,21-02-2001,28.2,21.3,25.6,0,21.2,41,44590.03
Argentina,22-02-2001,32.6,17.5,25,0,25.1,49.3,44451.76
Argentina,23-02-2001,30.5,19.7,25.3,0,16.6,33.5,44312.05
Argentina,24-02-2001,33.6,17.9,25.6,0,16.3,31,42576.25
Argentina,25-02-2001,31.6,21.3,26,17.8,25.7,50.8,33584.5
Argentina,26-02-2001,27.5,23.4,25.3,4.6,28.5,56.2,4048.35
Argentina,27-02-2001,27.1,21.7,24.3,49.3,20.4,50,13196.49
Argentina,28-02-2001,27.7,21.5,24,27,17.4,38.2,16933.98
Argentina,01-03-2001,24.2,17.4,20.9,0,19.3,34.2,43448.85
Argentina,02-03-2001,28.4,16.2,22,0,21.7,42.1,39764.38
Argentina,03-03-2001,30.5,21.4,25.5,0,15.1,25.2,42605.74
Argentina,04-03-2001,28.2,21.4,24.9,15,14.3,32.4,39468.52
Argentina,05-03-2001,26.2,16.6,21.5,0,17.7,34.9,42441.16
Argentina,06-03-2001,23,15.3,19.2,0,16.5,30.6,42158.43
Argentina,07-03-2001,28.8,15.2,21.6,4.5,27.9,55.1,37767.05
Argentina,08-03-2001,31,20.5,25.8,0,24.3,42.8,41640.52
Argentina,09-03-2001,32.1,21.5,26.3,6,25,44.3,40502.34
Argentina,10-03-2001,21.9,14.9,19.2,7,22.2,45.4,41251.8
Argentina,11-03-2001,19,14.5,16.5,3.8,24,46.1,30478.06
Argentina,12-03-2001,23.1,17.4,19.7,35.8,24.2,52.2,1196.74
Argentina,13-03-2001,23.3,13.8,18.6,0.2,11.4,23,40565.15
Argentina,14-03-2001,27.9,15,21.2,1.6,11.2,32,33777.63
Argentina,15-03-2001,24.2,17.3,20.6,1.1,28.1,51.8,38485.09
Argentina,16-03-2001,21.4,16.3,18.4,4.9,21,40.3,6546.33
Argentina,17-03-2001,27.4,17.9,22.1,0,16.6,33.5,39844.3
Argentina,18-03-2001,20.7,12.3,17.7,0,22.7,44.6,40113.4
Argentina,19-03-2001,20.7,10.3,15.2,0,15.5,27,40103.25
Argentina,20-03-2001,22.2,11.5,16.3,0,20.4,39.2,39677.34
Argentina,21-03-2001,15.8,12.4,13.8,2,25,50,19254.48
Argentina,22-03-2001,15.9,13.2,14.2,5.6,22.4,47.9,6596.26
Argentina,23-03-2001,14.9,13.1,13.6,7.9,22.7,41,0
Argentina,24-03-2001,17.7,11.6,14.5,1.9,15.7,33.8,17917.09
Argentina,25-03-2001,19.6,9.7,15,0,8.6,19.4,25588.61
Argentina,26-03-2001,22.3,9.6,16.1,0,8.9,22.3,39079.3
Argentina,27-03-2001,24.8,9.5,17.4,0,9.4,21.6,38952.96
Argentina,28-03-2001,24.8,13.2,18.5,0,11.3,25.6,38858.57
Argentina,29-03-2001,25.1,11.7,18.3,0,11.2,23.8,38764.61
Argentina,30-03-2001,24.9,13.8,19.1,0,22.3,41,38671.2
Argentina,31-03-2001,24.5,16.2,19.9,0,20.2,39.2,38578.45
Argentina,01-04-2001,25.7,15.4,20.4,0,13.7,25.2,38486.48
Argentina,02-04-2001,19.8,12.6,17.2,0.8,26.8,50.8,34524.77
Argentina,03-04-2001,16,11.3,13.1,0.9,18.7,37.1,28873.74
Argentina,04-04-2001,15.6,7,11.5,3.6,14.6,31.7,31365.01
Argentina,05-04-2001,20.6,9.4,14.7,0.5,10.2,20.9,38122.23
Argentina,06-04-2001,23,10.9,16.4,0,16,29.9,38030.7
Argentina,07-04-2001,23.6,12.5,17.5,0,17.8,36.4,37903.61
Argentina,08-04-2001,23.3,13.1,17.7,0,10.2,18.7,37355.41
Argentina,09-04-2001,23.8,13.7,18,0,20,39.2,37603.87
Argentina,10-04-2001,25.4,14.9,19.6,1.4,18.3,34.6,36718.87
Argentina,11-04-2001,16.8,13.6,15.1,17.9,20.7,39.6,7.59
Argentina,12-04-2001,21.9,8.8,15.5,0,7.9,19.8,36789.86
Argentina,13-04-2001,23,17,19.8,82.3,25,52.2,125.8
Argentina,14-04-2001,19.5,12.8,16.7,4.1,20.8,47.2,36411.78
Argentina,15-04-2001,19.5,9.1,14.2,0.2,16.1,31.3,35847.91
Argentina,16-04-2001,19,14.7,16.7,2.2,19.5,36.7,21020.98
Argentina,17-04-2001,24.1,17.6,19.6,18.8,16.9,28.8,17388.2
Argentina,18-04-2001,18.9,11.9,16.5,38.8,36.4,64.4,11736.56
Argentina,19-04-2001,19,8.9,13.7,1.3,24,45.7,35429.2
Argentina,20-04-2001,17.9,9.8,13.6,0.6,20.5,39.2,35367.18
Argentina,21-04-2001,13.7,7.7,11.1,0,19.9,34.2,31542.08
Argentina,22-04-2001,13.9,10.4,12,4.1,23.8,44.3,10837.57
Argentina,23-04-2001,14.1,6.9,10.3,0,21.2,42.8,35064.32
Argentina,24-04-2001,17.1,4.8,10.4,0,23.8,42.1,34964.83
Argentina,25-04-2001,19.5,9,13.4,0,28.7,53.6,34905.35
Argentina,26-04-2001,15.4,6.1,10.8,0,22.8,43.2,34845.67
Argentina,27-04-2001,14.3,8,11,0,23.3,45.4,34498.09
Argentina,28-04-2001,11.2,4.3,7.5,0,24.6,46.4,31769.71
Argentina,29-04-2001,12.1,-0.4,6.3,0,11.6,27,34665.8
Argentina,30-04-2001,8.4,5.7,7.1,6.1,10.8,21.2,0
Argentina,01-05-2001,13.7,2.8,7.8,0,10,22.7,32819.13
Argentina,02-05-2001,12.3,7,9.6,0,22.7,43.2,28004.27
Argentina,03-05-2001,11.9,4.1,7.6,0.1,17.5,32.8,33965.02
Argentina,04-05-2001,14,1.9,7.2,0,18.6,36,34072.62
Argentina,05-05-2001,15.2,5.2,9.6,0,21.4,41,33942.95
Argentina,06-05-2001,15.6,8.4,11.4,0,21.6,41.4,32978.82
Argentina,07-05-2001,15.8,8.7,12.1,0,18,35.3,21810.92
Argentina,08-05-2001,15.7,11.2,13,0,11.5,23.8,17097.68
Argentina,09-05-2001,16.2,8.7,12,0.6,6.9,18.7,31770.84
Argentina,10-05-2001,13.3,8.2,10.4,1.6,16.1,32.4,14737
Argentina,11-05-2001,11.8,5.5,8.3,0,14.3,29.9,32303.29
Argentina,12-05-2001,10.8,2.1,6.6,0,8.3,16.2,33087.46
Argentina,13-05-2001,10.9,1.2,6,0,8.6,18.4,25001.85
Argentina,14-05-2001,11.3,3.4,7.2,0.9,17.1,33.1,17772.62
Argentina,15-05-2001,9.6,5.9,7.3,3.4,11.1,23,1035.01
Argentina,16-05-2001,11.2,5.8,8,0.3,10.7,18,12306.63
Argentina,17-05-2001,11.6,8.5,9.8,0.2,20.1,39.2,2308.73
Argentina,18-05-2001,14.1,6.4,10.1,3.1,25.4,45,26700.66
Argentina,19-05-2001,15.2,2.9,8.5,0,20.4,36.4,32238.33
Argentina,20-05-2001,17,8.1,11.8,0,19.7,36.4,27659.58
Argentina,21-05-2001,18.6,11.1,13.9,0.7,14.9,31.3,31228.81
Argentina,22-05-2001,16.7,8.8,12.8,2,17.3,39.6,31763.91
Argentina,23-05-2001,17.8,8.7,12.9,0,16.6,29.5,29929.98
Argentina,24-05-2001,17.9,11.9,14.5,0,26,47.5,30675.1
Argentina,25-05-2001,20.2,13.6,16.2,0,19.2,34.2,29305.44
Argentina,26-05-2001,18,11.6,15.7,0,20.2,34.6,3707.35
Argentina,27-05-2001,17.4,9.9,13,4.7,15.5,41.8,366.36
Argentina,28-05-2001,21.7,16.7,18.7,0,23,44.3,30745.31
Argentina,29-05-2001,16.7,12.1,13.8,2.7,20.1,50,15275.48
Argentina,30-05-2001,16.7,9.1,12.6,0.4,9.9,17.3,26901.46
Argentina,31-05-2001,13.4,6.1,9.8,0,16.1,28.8,30914.5
Argentina,01-06-2001,14.8,5.1,9,0,17.3,33.1,30835.42
Argentina,02-06-2001,15.1,6.6,9.5,0,17.4,34.6,30765.15
Argentina,03-06-2001,14.6,4.1,8.5,0,22,41,30781.1
Argentina,04-06-2001,15,5,9.5,0,21.3,40.3,25240.59
Argentina,05-06-2001,14.4,7.7,10.1,0,19.1,34.9,30701.87
Argentina,06-06-2001,18,9.1,12.9,0,22.5,40,29084
Argentina,07-06-2001,19.7,12.1,15,0,24.8,43.6,29477.16
Argentina,08-06-2001,17,8.4,12,0,15.6,27.4,28800
Argentina,09-06-2001,13.2,7.2,9.9,0,9.4,20.2,7458.28
Argentina,10-06-2001,15.1,9.8,12.4,0.1,18.4,38.2,3669.56
Argentina,11-06-2001,19.6,13.2,16.9,2.2,23.4,45,106.97
Argentina,12-06-2001,15.5,8.5,12.3,0,18.7,33.8,27744.55
Argentina,13-06-2001,11.2,8.7,9.9,4.8,14.2,29.9,1231.18
Argentina,14-06-2001,12.9,7.6,9.4,5.4,10.2,29.2,11626.1
Argentina,15-06-2001,9.6,5.8,7.5,0,19.2,34.6,18658.56
Argentina,16-06-2001,8.6,5.2,6.9,4.4,23.8,50,22281.05
Argentina,17-06-2001,8.7,2.4,5.2,1.3,14,28.1,29287.72
Argentina,18-06-2001,8.2,2.1,4.6,0,14.2,24.5,20146.66
Argentina,19-06-2001,8.2,0.8,4,0,24.3,45.7,30528.92
Argentina,20-06-2001,9.5,0.1,4.3,0,15.1,30.6,30524.35
Argentina,21-06-2001,10.3,-0.7,3.6,0,15.3,30.2,30523.54
Argentina,22-06-2001,10.3,1.3,4.9,0,8.7,20.2,28025.18
Argentina,23-06-2001,9.6,-0.4,4.3,0,13.1,25.6,24597.53
Argentina,24-06-2001,10.6,-1.2,4.2,0,18.8,31.7,30544.7
Argentina,25-06-2001,13.3,3,7,0,21.9,40.7,30559.33
Argentina,26-06-2001,13.9,2.5,6.8,0,9.1,15.1,30577.65
Argentina,27-06-2001,14.9,4.4,8.9,0,25.2,46.1,30438.88
Argentina,28-06-2001,13.6,4.7,9.3,0,19.5,37.8,28766.02
Argentina,29-06-2001,13,7.7,9.8,0,24.4,42.1,2499.9
Argentina,30-06-2001,15.3,5.9,10.7,0,33.2,60.8,18197.65
Argentina,01-07-2001,11.9,2.4,8,0,22.7,42.5,30722.53
Argentina,02-07-2001,10.4,3,7.2,1.2,26.6,59.8,11673.5
Argentina,03-07-2001,17.4,8.6,12.1,0,28.6,52.9,25473.35
Argentina,04-07-2001,12.3,2.5,8.9,0,28.1,50.8,30849.9
Argentina,05-07-2001,12.1,-0.5,5.5,0,27,46.8,28690.33
Argentina,06-07-2001,13.2,6.7,9.2,0,31.6,59,30950.59
Argentina,07-07-2001,14.6,6.6,9.7,0,20.3,37.1,25032.85
Argentina,08-07-2001,15.6,9.4,12,0.1,11.5,20.2,0
Argentina,09-07-2001,11.7,5.6,9.1,1.9,25.7,51.1,26094.2
Argentina,10-07-2001,12.3,4.2,7.2,0,20.5,38.9,31187.39
Argentina,11-07-2001,8.7,0,4.1,0,13.3,24.8,31241.23
Argentina,12-07-2001,9.5,0.7,5.2,2.9,19.7,37.8,10800
Argentina,13-07-2001,11.8,6.2,8.4,1.4,26,49.3,19733.39
Argentina,14-07-2001,14.1,3.8,8.4,0,20.5,37.1,31370.12
Argentina,15-07-2001,13.1,6.5,9.5,0,20.1,35.6,15337.93
Argentina,16-07-2001,11.6,4.1,7,0,16.9,33.5,16255.26
Argentina,17-07-2001,14,4.3,8.5,0,9.4,18.4,16428.11
Argentina,18-07-2001,15.4,4.2,9.7,3.7,12.8,23.8,30600.39
Argentina,19-07-2001,14.5,8.5,10.9,1.7,17,37.4,5437.33
Argentina,20-07-2001,9.9,4.3,7.4,0,20.4,37.1,10097.41
Argentina,21-07-2001,7.5,1.6,4.1,0.4,12.6,25.2,16873.36
Argentina,22-07-2001,5.6,-1.8,2.5,0,7,17.6,24715.05
Argentina,23-07-2001,5.4,1.4,3.2,0,10.8,22.7,14199.75
Argentina,24-07-2001,6.3,2.4,4.1,3.8,17.2,32,0
Argentina,25-07-2001,6.1,2.4,4.8,3.6,14.6,28.1,1197.89
Argentina,26-07-2001,6.7,0.4,3.2,0,18.7,34.9,25211.23
Argentina,27-07-2001,9.5,-2.9,2.4,0,16.3,28.8,32321.36
Argentina,28-07-2001,10.6,1.1,5.2,0,25.6,47.2,32083.51
Argentina,29-07-2001,10.2,2.8,6.5,0,24.5,44.3,18165.73
Argentina,30-07-2001,11.2,1.8,5.7,0.1,11.2,20.9,12489.83
Argentina,31-07-2001,15.3,3.3,8,0,10.3,19.4,17322.88
Argentina,01-08-2001,17.8,7.9,11.7,0,22,46.8,25933.12
Argentina,02-08-2001,19.2,8,13,0,11.6,22.7,30111.92
Argentina,03-08-2001,12.7,7.9,10.7,8.5,26,49.3,0
Argentina,04-08-2001,9.2,7,7.7,26.4,31.6,63,0
Argentina,05-08-2001,12.3,4.7,8.9,31.2,21.7,48.2,0
Argentina,06-08-2001,13.3,1.8,6.6,0,16.6,32.8,33593.46
Argentina,07-08-2001,17.8,3,9.2,0,17.8,35.3,33730.58
Argentina,08-08-2001,17.2,6.2,10.9,0,17.3,30.2,32995.57
Argentina,09-08-2001,13.8,5.4,8.8,0,19.6,37.4,32684.26
Argentina,10-08-2001,15.1,6.1,9.8,0,15.6,31.3,33355.92
Argentina,11-08-2001,17.1,10,13.8,2.6,17.5,36.7,4516.04
Argentina,12-08-2001,16.9,9.4,14.5,12.8,20.9,48.6,9605.71
Argentina,13-08-2001,18.4,4.9,11,0,15.5,29.9,34220.83
Argentina,14-08-2001,12.7,6.5,10.4,0,15.3,29.2,21514.17
Argentina,15-08-2001,12.9,3.8,8.1,0.2,8.8,15.1,31604.69
Argentina,16-08-2001,12.9,4.8,8.4,0,8.5,20.2,31645.25
Argentina,17-08-2001,12.3,1.7,6.8,0,8.7,19.4,34567.2
Argentina,18-08-2001,14.2,2,7.8,0,11.8,23.4,34544.83
Argentina,19-08-2001,11.9,4.6,7.5,0.7,27.3,49,25022.94
Argentina,20-08-2001,18.4,3.3,10,0,20.9,35.3,35122.5
Argentina,21-08-2001,20,9.8,14.1,0,25.2,47.9,35381.91
Argentina,22-08-2001,20.1,10,14.6,0,24.9,47.5,35566.05
Argentina,23-08-2001,20.2,10.5,14.8,0,23.5,43.2,35664.98
Argentina,24-08-2001,20.1,9.2,14.4,0,19.3,34.2,35574.6
Argentina,25-08-2001,20.1,11.9,15.4,0,23,42.8,26737.37
Argentina,26-08-2001,14.2,9.7,12.8,10.2,22.4,44.6,4449.36
Argentina,27-08-2001,14.1,7.4,9.9,0,31.7,58,36059.72
Argentina,28-08-2001,15.5,4.1,10.4,0.2,41.1,77.4,26261.34
Argentina,29-08-2001,14.1,9,12.4,0.2,40.7,72,13987.57
Argentina,30-08-2001,14.4,4.4,9.2,0,10.1,17.6,36796.85
Argentina,31-08-2001,13.9,4.5,9.5,0,7.6,15.5,34833.34
Argentina,01-09-2001,13.7,2.7,8.3,0,8,15.8,32937.91
Argentina,02-09-2001,14.6,5.1,9.1,0,12.4,21.6,35421.74
Argentina,03-09-2001,12.1,5.4,8.6,0.1,9.7,22,4484.77
Argentina,04-09-2001,13.7,2.6,8.2,0,16.1,33.8,37674.27
Argentina,05-09-2001,13.7,3.1,8.1,0,16.1,32.4,36542.34
Argentina,06-09-2001,10,7.5,8.9,9.5,18.2,38.9,8093.56
Argentina,07-09-2001,16,5,10.5,0,19.2,37.4,37949.34
Argentina,08-09-2001,17.5,5.2,10.8,0,25.7,49.7,35169.86
Argentina,09-09-2001,14.3,4.8,9,0,15,32,38204.18
Argentina,10-09-2001,16.6,4.7,10,0,21,41.4,38245.52
Argentina,11-09-2001,19.9,3.4,11.4,0,23.4,45.7,38463
Argentina,12-09-2001,21.9,9.4,14.9,0,17.6,34.2,33399.21
Argentina,13-09-2001,14,7.5,11.1,3.4,22.8,42.5,13667.13
Argentina,14-09-2001,19.4,2.8,10.3,0,29.3,50.4,39005.51
Argentina,15-09-2001,10.2,4.7,8,0,32.7,59.4,25906.29
Argentina,16-09-2001,14.2,-0.3,7.3,0,19.1,32.4,39551.98
Argentina,17-09-2001,16.1,4.8,10.1,0,23.2,46.4,39470.88
Argentina,18-09-2001,19.9,7.3,13.1,0,23.5,40.7,36349.79
Argentina,19-09-2001,22.1,8.8,15,0.4,15.7,31.3,39609.02
Argentina,20-09-2001,18.3,9.5,14.2,1.4,21.1,43.6,39202.66
Argentina,21-09-2001,20.9,7.3,14.2,0.4,18.5,39.6,38676.16
Argentina,22-09-2001,23,14.8,17.6,33.1,18.7,38.5,23123.78
Argentina,23-09-2001,17.2,11.3,14.3,17.3,25.4,38.5,0
Argentina,24-09-2001,14.9,9.3,11.8,9.4,18.7,37.4,3328.34
Argentina,25-09-2001,12.2,7.6,10.4,0,19.1,37.4,6843.87
Argentina,26-09-2001,14.3,4.6,9.5,0.2,17.4,33.8,40547.01
Argentina,27-09-2001,13,8.4,10.3,12.6,23.5,46.4,11881.55
Argentina,28-09-2001,16,10.7,12.8,2.5,11.1,24.1,5419.65
Argentina,29-09-2001,15,11.4,13.3,25.1,21.7,45,0
Argentina,30-09-2001,15.4,12.2,13.7,13.6,28.3,51.8,0
Argentina,01-10-2001,16,10.8,12.8,0,26.9,49,31995.07
Argentina,02-10-2001,16,9.5,12.1,0.2,16.7,32.4,17954.79
Argentina,03-10-2001,15.6,9.1,12.1,0,15.5,32,8452.82
Argentina,04-10-2001,14,10.6,12.3,0.3,12.1,23.4,0
Argentina,05-10-2001,18.9,12,15.4,0.1,20.8,38.5,19812.25
Argentina,06-10-2001,19.2,14.5,16.4,20.2,31.8,56.9,20112.61
Argentina,07-10-2001,17.2,13.7,15.3,20.8,17.8,44.3,0
Argentina,08-10-2001,15.5,13.2,14.1,9.8,25.8,47.9,0
Argentina,09-10-2001,22.8,11.4,16.1,0,20,34.2,38260.02
Argentina,10-10-2001,15.6,7.5,12.8,1.5,21.3,42.5,41428.14
Argentina,11-10-2001,19.9,6.6,13.3,0,19.8,38.5,33632.4
Argentina,12-10-2001,22.1,12.8,17.1,0,19.4,34.2,43200
Argentina,13-10-2001,21.8,10.2,15.7,0.4,14.4,26.6,18240.96
Argentina,14-10-2001,21.4,15.7,18,2,16.9,28.4,25536.54
Argentina,15-10-2001,19.5,12.4,15.6,0.8,22.6,41.4,29878.26
Argentina,16-10-2001,20.4,11.1,15.6,0.1,18.5,35.6,43200
Argentina,17-10-2001,18.4,13.8,16.1,0,19.7,37.4,10671.65
Argentina,18-10-2001,22.7,13.3,18.1,0,12.1,28.4,42443.8
Argentina,19-10-2001,23,13.7,17.6,5.4,14.2,30.6,41238.93
Argentina,20-10-2001,14.8,7.7,11.7,1.5,29.9,57.6,43382.4
Argentina,21-10-2001,19.8,4.6,12.6,0,11.3,23.8,40154.96
Argentina,22-10-2001,22.7,10.1,16.2,0,14.1,27.7,43976.32
Argentina,23-10-2001,24.7,8.8,17.2,0,18.3,41.4,43933.75
Argentina,24-10-2001,26.7,12.7,19.2,13.5,18.5,41.4,37317.47
Argentina,25-10-2001,24.4,16.5,20.1,0.4,16.5,25.9,23322.81
Argentina,26-10-2001,20.7,14.5,17.2,2.5,16,29.9,34430.88
Argentina,27-10-2001,24,11.7,18.3,0,9.1,24.1,40730.79
Argentina,28-10-2001,18.2,12.9,16.1,1,13.3,29.9,5201.92
Argentina,29-10-2001,18.2,11.4,14.4,0.6,10.2,24.5,41129.45
Argentina,30-10-2001,21.8,8.6,15.6,0,7.6,23.4,44817.35
Argentina,31-10-2001,27,11.4,19.3,0.2,11.1,23.8,45409.6
Argentina,01-11-2001,26.6,15.6,20.6,0.2,12.3,27.7,45337.73
Argentina,02-11-2001,26.8,17.4,22.2,0,26.5,47.5,46108
Argentina,03-11-2001,24.2,16.7,20.8,0.4,27.4,50.4,28800
Argentina,04-11-2001,22.3,14.4,17.2,9.7,15,29.5,35104.6
Argentina,05-11-2001,20.4,13.5,17.2,10.8,25.2,51.8,41686.4
Argentina,06-11-2001,19.5,11.2,15,0,18.1,35.3,46872.98
Argentina,07-11-2001,20.4,7.6,14.4,0,14,26.6,46990.95
Argentina,08-11-2001,21.9,10.4,16.3,0,22,42.5,46572.57
Argentina,09-11-2001,21.3,12.7,17.1,8.5,21,38.9,40372.37
Argentina,10-11-2001,18,14.1,16,22.5,31.3,58.3,39629.73
Argentina,11-11-2001,20.4,10.9,16.1,0,35.1,65.9,43678.09
Argentina,12-11-2001,22.3,5.9,15.3,0,16.1,32.4,47555.35
Argentina,13-11-2001,23,12.8,17.5,0.8,19.2,50,46992.75
Argentina,14-11-2001,22.1,8.8,16.5,0,19.2,38.9,47772.6
Argentina,15-11-2001,17.6,10.2,14.6,0,27.5,53.3,47879.03
Argentina,16-11-2001,23.6,7.1,15.5,0,24.6,45.4,47983.8
Argentina,17-11-2001,26.5,14,20.1,0,24.3,42.5,48086.81
Argentina,18-11-2001,26.3,14.4,20.2,0,18.4,36.4,48187.89
Argentina,19-11-2001,29.3,14.2,21.5,21.8,20.9,49.7,46106.62
Argentina,20-11-2001,25.5,16.1,21,0,17.8,38.2,48383.75
Argentina,21-11-2001,26.2,14.8,20.7,0,13.5,29.5,48478.27
Argentina,22-11-2001,28.7,17.5,23.1,6.9,29.4,54.4,42708.73
Argentina,23-11-2001,22.2,12.1,18.3,22.3,29.9,55.1,43691.73
Argentina,24-11-2001,17.6,7.5,13.3,0,15.6,33.1,48746.34
Argentina,25-11-2001,22.2,9.9,16.2,0,25.6,48.2,48830.07
Argentina,26-11-2001,23,14.3,18.3,0,26.2,51.5,48910.73
Argentina,27-11-2001,25.9,10.9,18.9,0,19.6,37.1,48988.18
Argentina,28-11-2001,23.6,15.3,19.7,0,26.3,47.9,49062.26
Argentina,29-11-2001,19.3,9.7,14.6,0,20.2,38.9,49133.43
Argentina,30-11-2001,24.2,8,16.5,0,17,30.6,49202.23
Argentina,01-12-2001,21.9,12.1,16.7,0,29.3,56.9,45283.1
Argentina,02-12-2001,17.8,7,13,0,14.5,31,49332.38
Argentina,03-12-2001,23.2,9,16.4,0,22.7,40,49393.56
Argentina,04-12-2001,28.7,14.3,21.4,0,24,42.8,49452.05
Argentina,05-12-2001,27.1,15.6,21.4,0,15.9,31,49507.75
Argentina,06-12-2001,31.3,15.6,23.4,1.3,17.2,34.6,46585.2
Argentina,07-12-2001,21.8,12.3,17.8,0.2,37.1,69.8,49610.48
Argentina,08-12-2001,20.1,7.2,14.4,0,14.5,30.6,49620.17
Argentina,09-12-2001,25.2,11.2,18.6,0,19.9,41.8,49614.88
Argentina,10-12-2001,30.9,16.5,23.5,0,25.2,49,49607.66
Argentina,11-12-2001,28.9,19.9,24.5,0,20.1,43.2,49598.58
Argentina,12-12-2001,28.8,14.2,21.8,0,21,38.2,49587.66
Argentina,13-12-2001,29.4,16.3,23.3,0,15.3,30.2,49574.95
Argentina,14-12-2001,31.5,18.3,25.2,0,14,26.3,49560.48
Argentina,15-12-2001,31.7,20.1,26.1,0,15.5,31.3,49544.29
Argentina,16-12-2001,32.2,20.4,25.8,1,18.8,36.4,44159.74
Argentina,17-12-2001,24.8,16.9,20.4,0,20.9,38.2,32261.01
Argentina,18-12-2001,32.4,14.9,23.7,0,22.5,46.4,49485.9
Argentina,19-12-2001,27.5,18.4,23.9,0,24,45.4,49463.2
Argentina,20-12-2001,27.4,17.4,21.9,0,18.2,38.2,21853.57
Argentina,21-12-2001,25.5,13.4,19.9,0,18,34.6,49453.2
Argentina,22-12-2001,32.4,13.6,23.2,0,25,46.8,48897.38
